Goods ID,Level One Model,The Color ,PN,Alternative PN,Material Item Category,ID,P/N + zamiennik,The Material Sub-category ,Part Name
39488,Redmi Note 11 NFC,Tarnish,320200017X9T,,Consumable,39488-Consumable,320200017X9T,Consumable,Flash Light Board Adhesive-K7S
39488,Redmi Note 11 NFC,Tarnish,37010000BV9T,,Consumable,39488-Consumable,37010000BV9T,Consumable,Seal Rubber-Light Sensor&Sub Mic-K7S
39488,Redmi Note 11 NFC,Tarnish,37010000BY9T,,Consumable,39488-Consumable,37010000BY9T,Consumable,Waterproof Rubber-Audio Jack-K7S
39488,Redmi Note 11 NFC,Tarnish,49010000916G,,Structural Material,39488-Fingerprint Module,49010000916G,Fingerprint Module,Fingerprint Module-Tarnish-K7S
39488,Redmi Note 11 NFC,Tarnish,37010000C49T,,Consumable,39488-Consumable,37010000C49T,Consumable,Waterproof Adhesive Strip-Light Sensor-K7S
39488,Redmi Note 11 NFC,Tarnish,451100004K2N,,Consumable,39488-Consumable,451100004K2N,Consumable,Coaxial Cable-K7S
39488,Redmi Note 11 NFC,Tarnish,48200000FW9T,,Accessory,39488-SIMCard Tray,48200000FW9T,SIMCard Tray,SIM Card Tray-K7S-Tarnish
39488,Redmi Note 11 NFC,Tarnish,34080000179T,,Consumable,39488-Consumable,34080000179T,Consumable,Screw-1.4*3.5
39488,Redmi Note 11 NFC,Tarnish,32110000CH9T,,Consumable,39488-Consumable,32110000CH9T,Consumable,Conductive Copper-Front Camera-K7S
39488,Redmi Note 11 NFC,Tarnish,37010000C19T,,Consumable,39488-Consumable,37010000C19T,Consumable,Waterproof Rubber-USB-K7S
39488,Redmi Note 11 NFC,Tarnish,55020000J69T,,Structural Material,39488-Middle Frame,55020000J69T,Middle Frame,Middle Frame Assy-K7SN-Tarnish
39488,Redmi Note 11 NFC,Tarnish,48320000D89T,,Structural Material,39488-FPCClass ,48320000D89T,FPCClass ,Main FPC Assy-K7T
39488,Redmi Note 11 NFC,Tarnish,321400001V1Y,,Consumable,39488-Adhesive Battery,321400001V1Y,Adhesive Battery,Easy Release Adhesive-Battery-K7T
39488,Redmi Note 11 NFC,Tarnish,48110000EA9T,,Structural Material,39488-Volume Key,48110000EA9T,Volume Key,Volume Key Assy-Tarnish-K7S
39488,Redmi Note 11 NFC,Tarnish,320200017F9T,,Consumable,39488-Adhesive Battery Cover,320200017F9T,Adhesive Battery Cover,Battery Cover Adhesive-K7S
39488,Redmi Note 11 NFC,Tarnish,320200017L9T,,Consumable,39488-Consumable,320200017L9T,Consumable,Rear Camera Deco Adhesive-K7S
39488,Redmi Note 11 NFC,Tarnish,48320000GA9T,,Structural Material,39488-FPCClass ,48320000GA9T,FPCClass ,FPC Assy-Side Key-K7S
40566,Redmi Note 11 NFC,Blue,5600070K7T00,,Structural Material,40566-Others,5600070K7T00,Others,After Sales Rear Camera Deco Assy-K7T
40566,Redmi Note 11 NFC,Blue,32010001KS9T,,Consumable,40566-Consumable,32010001KS9T,Consumable,Support Foam Adhesive-Flash Light Board-K7S
40566,Redmi Note 11 NFC,Blue,320200017X9T,,Consumable,40566-Consumable,320200017X9T,Consumable,Flash Light Board Adhesive-K7S
40566,Redmi Note 11 NFC,Blue,37010000BV9T,,Consumable,40566-Consumable,37010000BV9T,Consumable,Seal Rubber-Light Sensor&Sub Mic-K7S
40566,Redmi Note 11 NFC,Blue,37010000BY9T,,Consumable,40566-Consumable,37010000BY9T,Consumable,Waterproof Rubber-Audio Jack-K7S
40566,Redmi Note 11 NFC,Blue,37010000C49T,,Consumable,40566-Consumable,37010000C49T,Consumable,Waterproof Adhesive Strip-Light Sensor-K7S
40566,Redmi Note 11 NFC,Blue,451100004K2N,,Consumable,40566-Consumable,451100004K2N,Consumable,Coaxial Cable-K7S
40566,Redmi Note 11 NFC,Blue,34080000179T,,Consumable,40566-Consumable,34080000179T,Consumable,Screw-1.4*3.5
40566,Redmi Note 11 NFC,Blue,32110000CH9T,,Consumable,40566-Consumable,32110000CH9T,Consumable,Conductive Copper-Front Camera-K7S
40566,Redmi Note 11 NFC,Blue,37010000C19T,,Consumable,40566-Consumable,37010000C19T,Consumable,Waterproof Rubber-USB-K7S
40566,Redmi Note 11 NFC,Blue,55020000QL9T,,Structural Material,40566-Middle Frame,55020000QL9T,Middle Frame,Middle Frame Assy-K7SN-Blue
40566,Redmi Note 11 NFC,Blue,490100009H6G,,Structural Material,40566-Fingerprint Module,490100009H6G,Fingerprint Module,Fingerprint Module-Blue-K7S
40566,Redmi Note 11 NFC,Blue,48200000GU9T,,Accessory,40566-SIMCard Tray,48200000GU9T,SIMCard Tray,SIM Card Tray-K7S-Blue
40566,Redmi Note 11 NFC,Blue,48320000D89T,,Structural Material,40566-FPCClass ,48320000D89T,FPCClass ,Main FPC Assy-K7T
40566,Redmi Note 11 NFC,Blue,320200017F9T,,Consumable,40566-Adhesive Battery Cover,320200017F9T,Adhesive Battery Cover,Battery Cover Adhesive-K7S
40566,Redmi Note 11 NFC,Blue,320200017L9T,,Consumable,40566-Consumable,320200017L9T,Consumable,Rear Camera Deco Adhesive-K7S
40566,Redmi Note 11 NFC,Blue,321400001V1Y,,Consumable,40566-Adhesive Battery,321400001V1Y,Adhesive Battery,Easy Release Adhesive-Battery-K7T
40566,Redmi Note 11 NFC,Blue,48110000EB9T,,Structural Material,40566-Volume Key,48110000EB9T,Volume Key,Volume Key Assy-Blue-K7S
40566,Redmi Note 11 NFC,Blue,48320000GA9T,,Structural Material,40566-FPCClass ,48320000GA9T,FPCClass ,FPC Assy-Side Key-K7S
39837,Redmi Note 11S 5G,White,581K16BCCG00,,Mainboard,39837-Mainboard,581K16BCCG00,Mainboard,After Sales Mainboard Assy-K16B-GL-4GB+128GB
39839,Redmi Note 11S 5G,Tarnish,581K16BCCG00,,Mainboard,39839-Mainboard,581K16BCCG00,Mainboard,After Sales Mainboard Assy-K16B-GL-4GB+128GB
39842,Redmi Note 11S 5G,White,581K16BCBG00,,Mainboard,39842-Mainboard,581K16BCBG00,Mainboard,After Sales Mainboard Assy-K16B-GL-4GB+64GB
39849,Redmi Note 11S 5G,Blue,581K16BCBG00,,Mainboard,39849-Mainboard,581K16BCBG00,Mainboard,After Sales Mainboard Assy-K16B-GL-4GB+64GB
39853,Redmi Note 11S 5G,Tarnish,581K16BDCG00,,Mainboard,39853-Mainboard,581K16BDCG00,Mainboard,After Sales Mainboard Assy-K16B-GL-6GB+128GB
39861,Redmi Note 11S 5G,Blue,581K16BDCG00,,Mainboard,39861-Mainboard,581K16BDCG00,Mainboard,After Sales Mainboard Assy-K16B-GL-6GB+128GB
39864,Redmi Note 11S 5G,White,581K16BDCG00,,Mainboard,39864-Mainboard,581K16BDCG00,Mainboard,After Sales Mainboard Assy-K16B-GL-6GB+128GB
39865,Redmi Note 11S 5G,Tarnish,581K16BCBG00,,Mainboard,39865-Mainboard,581K16BCBG00,Mainboard,After Sales Mainboard Assy-K16B-GL-4GB+64GB
39866,Redmi Note 11S 5G,Blue,581K16BCCG00,,Mainboard,39866-Mainboard,581K16BCCG00,Mainboard,After Sales Mainboard Assy-K16B-GL-4GB+128GB
40694,Redmi Note 11S 5G,Tarnish,581K16BCBG00,,Mainboard,40694-Mainboard,581K16BCBG00,Mainboard,After Sales Mainboard Assy-K16B-GL-4GB+64GB
39837,Redmi Note 11S 5G,White,560001K16B00,,LCD,39837-LCD,560001K16B00,LCD,After Sales LCD-K16B-Black
39839,Redmi Note 11S 5G,Tarnish,560001K16B00,,LCD,39839-LCD,560001K16B00,LCD,After Sales LCD-K16B-Black
39842,Redmi Note 11S 5G,White,560001K16B00,,LCD,39842-LCD,560001K16B00,LCD,After Sales LCD-K16B-Black
39849,Redmi Note 11S 5G,Blue,560001K16B00,,LCD,39849-LCD,560001K16B00,LCD,After Sales LCD-K16B-Black
39853,Redmi Note 11S 5G,Tarnish,560001K16B00,,LCD,39853-LCD,560001K16B00,LCD,After Sales LCD-K16B-Black
39861,Redmi Note 11S 5G,Blue,560001K16B00,,LCD,39861-LCD,560001K16B00,LCD,After Sales LCD-K16B-Black
39864,Redmi Note 11S 5G,White,560001K16B00,,LCD,39864-LCD,560001K16B00,LCD,After Sales LCD-K16B-Black
39865,Redmi Note 11S 5G,Tarnish,560001K16B00,,LCD,39865-LCD,560001K16B00,LCD,After Sales LCD-K16B-Black
39866,Redmi Note 11S 5G,Blue,560001K16B00,,LCD,39866-LCD,560001K16B00,LCD,After Sales LCD-K16B-Black
40694,Redmi Note 11S 5G,Tarnish,560001K16B00,,LCD,40694-LCD,560001K16B00,LCD,After Sales LCD-K16B-Black
39837,Redmi Note 11S 5G,White,460200008V1Y,,Structural Material,39837-Battery,460200008V1Y,Battery,Battery-BN5C-30%SOC
39839,Redmi Note 11S 5G,Tarnish,460200008V1Y,,Structural Material,39839-Battery,460200008V1Y,Battery,Battery-BN5C-30%SOC
39842,Redmi Note 11S 5G,White,460200008V1Y,,Structural Material,39842-Battery,460200008V1Y,Battery,Battery-BN5C-30%SOC
39849,Redmi Note 11S 5G,Blue,460200008V1Y,,Structural Material,39849-Battery,460200008V1Y,Battery,Battery-BN5C-30%SOC
39853,Redmi Note 11S 5G,Tarnish,460200008V1Y,,Structural Material,39853-Battery,460200008V1Y,Battery,Battery-BN5C-30%SOC
39861,Redmi Note 11S 5G,Blue,460200008V1Y,,Structural Material,39861-Battery,460200008V1Y,Battery,Battery-BN5C-30%SOC
39864,Redmi Note 11S 5G,White,460200008V1Y,,Structural Material,39864-Battery,460200008V1Y,Battery,Battery-BN5C-30%SOC
39865,Redmi Note 11S 5G,Tarnish,460200008V1Y,,Structural Material,39865-Battery,460200008V1Y,Battery,Battery-BN5C-30%SOC
39866,Redmi Note 11S 5G,Blue,460200008V1Y,,Structural Material,39866-Battery,460200008V1Y,Battery,Battery-BN5C-30%SOC
40694,Redmi Note 11S 5G,Tarnish,460200008V1Y,,Structural Material,40694-Battery,460200008V1Y,Battery,Battery-BN5C-30%SOC
39837,Redmi Note 11S 5G,White,55050001Z47D,,Structural Material,39837-Battery Cover,55050001Z47D,Battery Cover,Battery Cover Assy-K16B-White-GL
39839,Redmi Note 11S 5G,Tarnish,55050002367D,,Structural Material,39839-Battery Cover,55050002367D,Battery Cover,Battery Cover Assy-K16B-Black-GL
39839,Redmi Note 11S 5G,Tarnish,55050002377D,55050002367D,Structural Material,39839-Battery Cover,"55050002377D , 55050002367D",Battery Cover,Battery Cover Assy-K16B-Black-GL
39842,Redmi Note 11S 5G,White,55050001Z47D,,Structural Material,39842-Battery Cover,55050001Z47D,Battery Cover,Battery Cover Assy-K16B-White-GL
39849,Redmi Note 11S 5G,Blue,55050002387D,,Structural Material,39849-Battery Cover,55050002387D,Battery Cover,Battery Cover Assy-K16B-Blue-GL
39849,Redmi Note 11S 5G,Blue,55050002397D,55050002387D,Structural Material,39849-Battery Cover,"55050002397D , 55050002387D",Battery Cover,Battery Cover Assy-K16B-Blue-GL
39853,Redmi Note 11S 5G,Tarnish,55050002367D,,Structural Material,39853-Battery Cover,55050002367D,Battery Cover,Battery Cover Assy-K16B-Black-GL
39853,Redmi Note 11S 5G,Tarnish,55050002377D,55050002367D,Structural Material,39853-Battery Cover,"55050002377D , 55050002367D",Battery Cover,Battery Cover Assy-K16B-Black-GL
39861,Redmi Note 11S 5G,Blue,55050002387D,,Structural Material,39861-Battery Cover,55050002387D,Battery Cover,Battery Cover Assy-K16B-Blue-GL
39861,Redmi Note 11S 5G,Blue,55050002397D,55050002387D,Structural Material,39861-Battery Cover,"55050002397D , 55050002387D",Battery Cover,Battery Cover Assy-K16B-Blue-GL
